City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,sisimiut,66.9395,-53.6735,-0.18,75,11,1.39,GL,1686711194
280,tiksi,71.6872,128.8694,2.48,80,22,3.78,RU,1686711028
281,tahe,52.3333,124.7333,18.41,25,0,6.05,CN,1686711195
282,arlit,18.7369,7.3853,28.11,41,97,0.96,NE,1686710634
283,sinnamary,5.3833,-52.95,25.91,88,63,4.09,GF,1686710709
284,klaksvik,62.2266,-6.589,7.51,64,96,3.21,FO,1686710622
285,gornozavodsk,58.3758,58.3211,14.39,68,25,3.24,RU,1686711196
286,waingapu,-9.6567,120.2641,28.74,56,70,5.88,ID,1686710663
287,road town,18.4167,-64.6167,28.05,83,40,4.12,VG,1686711094
288,irbil,36.1926,44.0106,23.9,33,1,1.54,IQ,1686711158
289,ostersund,63.1792,14.6357,12.56,37,10,3.09,SE,1686711198
290,ixtapa,20.7,-105.2,28.57,65,40,3.09,MX,1686711005
291,codrington,-38.2667,141.9667,12.65,73,100,5.82,AU,1686710612
292,umm kaddadah,13.6017,26.6876,26.78,57,96,5.19,SD,1686711199
293,namatanai,-3.6667,152.4333,28.57,76,84,2.06,PG,1686711200
294,arauca,7.0847,-70.7591,27.0,89,91,0.51,CO,1686711200
295,dingli,35.8614,14.3822,20.45,88,55,2.06,MT,1686711201
296,ancud,-41.8697,-73.8203,7.53,94,100,3.01,CL,1686711201
297,langxiang,46.95,128.8833,24.74,46,95,3.83,CN,1686711201
298,basco,20.4487,121.9702,27.12,89,100,11.16,PH,1686711202
299,miravci,41.3078,22.435,17.23,92,26,1.06,MK,1686711203
300,matara,5.9485,80.5353,28.1,80,100,4.84,LK,1686711203
301,camocim,-2.9022,-40.8411,24.58,89,16,3.79,BR,1686711066
302,adrar,20.5022,-10.0711,28.14,26,9,4.62,MR,1686711204
303,hasaki,35.7333,140.8333,26.22,90,100,5.41,JP,1686710356
304,dikson,73.5069,80.5464,1.02,84,100,1.09,RU,1686711205
305,srednekolymsk,67.45,153.6833,16.45,28,68,7.8,RU,1686711206
306,hami,42.8,93.45,35.03,7,76,2.72,CN,1686710632
307,mangan,27.5167,88.5333,24.75,88,98,0.93,IN,1686711206
308,alice springs,-23.7,133.8833,16.75,29,0,4.63,AU,1686710612
309,gallup,35.5281,-108.7426,20.91,25,20,4.63,US,1686711207
310,sambava,-14.2667,50.1667,21.14,92,52,2.8,MG,1686710682
311,tucurui,-3.7661,-49.6725,24.46,87,67,1.36,BR,1686710948
312,torbay,47.6666,-52.7314,6.39,90,40,3.6,CA,1686711208
313,alyangula,-13.8483,136.4192,27.16,54,40,5.31,AU,1686711209
314,yeppoon,-23.1333,150.7333,26.88,57,8,2.88,AU,1686711209
315,grindavik,63.8424,-22.4338,7.26,93,0,3.09,IS,1686711210
316,campeche,19.0,-90.5,29.39,69,98,1.63,MX,1686711210
317,faya,18.3851,42.4509,18.06,38,97,2.21,SA,1686711210
318,lusambo,-4.9667,23.45,20.36,88,7,0.11,CD,1686711211
319,henties bay,-22.116,14.2845,12.89,87,0,3.05,NA,1686711211
320,oktyabrskoye,43.0645,44.7417,17.08,88,40,1.0,RU,1686711212
321,kinablangan,7.6947,126.5503,28.29,66,99,0.25,PH,1686711212
322,sur,22.5667,59.5289,32.36,61,100,1.03,OM,1686711213
323,zaysan,47.4667,84.8667,23.1,40,97,5.52,KZ,1686711213
324,sola,-13.8833,167.55,26.15,81,77,5.38,VU,1686710656
325,general roca,-39.0333,-67.5833,8.34,22,84,2.98,AR,1686711214
326,hohhot,40.8106,111.6522,27.16,24,0,2.0,CN,1686710690
327,bayan,46.0833,127.4,28.9,34,90,4.76,CN,1686711215
328,biggar,55.6167,-3.5167,12.94,84,13,1.51,GB,1686711215
329,grand gaube,-20.0064,57.6608,22.43,77,11,0.89,MU,1686711216
330,richards bay,-28.783,32.0377,14.82,57,0,3.33,ZA,1686711216
331,coari,-4.085,-63.1414,23.21,97,98,1.28,BR,1686711217
332,te anau,-45.4167,167.7167,10.25,78,78,0.49,NZ,1686711015
333,luderitz,-26.6481,15.1594,12.24,71,0,4.84,NA,1686711218
334,dongsheng,39.8161,109.9776,25.98,15,0,4.61,CN,1686711218
335,olinda,-8.0089,-34.8553,24.85,88,75,3.09,BR,1686711219
336,moron,-34.6534,-58.6198,8.86,72,0,1.64,AR,1686711220
337,hobyo,5.3505,48.5268,25.61,86,95,7.69,SO,1686710684
338,bodaybo,57.8506,114.1933,19.51,38,70,4.12,RU,1686711221
339,hamilton,39.1834,-84.5333,19.41,82,100,3.6,US,1686710973
340,hermosillo,29.0667,-110.9667,32.6,26,75,3.13,MX,1686711074
341,san clemente,33.427,-117.612,20.82,82,1,6.26,US,1686711222
342,lavrentiya,65.5833,-171.0,2.51,96,100,7.87,RU,1686711223
343,weligama,5.9667,80.4167,27.77,82,100,4.74,LK,1686711223
344,alta floresta,-9.8756,-56.0861,21.64,78,83,1.9,BR,1686711223
345,luganville,-15.5333,167.1667,26.62,83,93,3.39,VU,1686711224
346,temnikov,54.6302,43.2148,12.88,79,97,3.7,RU,1686711224
347,yumen,40.2833,97.2,30.31,8,0,9.95,CN,1686711225
348,asino,56.9979,86.1452,12.83,46,93,4.49,RU,1686711225
349,telenesti,47.4997,28.3656,15.79,81,100,0.97,MD,1686711226
350,karratha,-20.7377,116.8463,25.0,23,0,6.49,AU,1686711226
351,mana,5.6592,-53.7767,25.51,89,40,3.4,GF,1686711227
352,bosaso,11.2842,49.1816,33.22,42,74,9.45,SO,1686711227
353,santa maria,-29.6842,-53.8069,8.61,93,100,0.0,BR,1686711227
354,nuuk,64.1835,-51.7216,2.34,69,100,4.12,GL,1686711228
355,brasilia,-15.7797,-47.9297,19.51,64,0,1.03,BR,1686711228
356,inongo,-1.95,18.2667,20.47,95,32,1.42,CD,1686711229
357,kyshtovka,56.555,76.6271,13.85,49,29,3.93,RU,1686711229
358,cururupu,-1.8283,-44.8683,23.32,97,33,1.58,BR,1686711230
359,goderich,43.7501,-81.7165,14.18,88,22,3.09,CA,1686710636
360,tautira,-17.7333,-149.15,26.78,78,13,8.66,PF,1686711230
361,jahazpur,25.6167,75.2833,31.96,46,6,7.82,IN,1686711231
362,kidal,18.4411,1.4078,29.64,47,85,6.44,ML,1686711231
363,koslan,63.4564,48.8989,13.31,72,75,4.85,RU,1686711232
364,russell,32.3502,-85.1999,22.78,100,0,0.0,US,1686711232
365,ngunguru,-35.6167,174.5,14.45,53,8,2.69,NZ,1686710726
366,thayetmyo,19.3167,95.1833,30.46,60,100,3.94,MM,1686711233
367,kiunga,-6.1219,141.2906,28.04,80,97,1.59,PG,1686711234
368,chivilcoy,-34.8957,-60.0167,4.64,62,15,3.08,AR,1686711234
369,nanortalik,60.1432,-45.2371,4.32,97,100,2.17,GL,1686711235
370,celestun,20.8667,-90.4,29.16,78,6,6.15,MX,1686711235
371,faanui,-16.4833,-151.75,27.57,82,17,8.49,PF,1686711236
372,am timan,11.0297,20.2827,25.83,73,100,1.28,TD,1686711236
373,nisia floresta,-6.0911,-35.2086,24.21,94,26,2.78,BR,1686711237
374,san luis,-33.295,-66.3356,5.57,22,20,4.13,AR,1686710675
375,grand-santi,4.25,-54.3833,22.44,99,100,0.81,GF,1686711237
376,kodiak,57.79,-152.4072,12.73,54,100,3.09,US,1686711172
377,luanda,-8.8368,13.2343,23.0,88,75,1.54,AO,1686711238
378,tokmak,47.2514,35.7058,15.66,91,100,5.8,UA,1686711239
379,kotturu,14.8167,76.2167,26.18,69,59,7.91,IN,1686711239
380,ovsyanka,55.9575,92.5519,10.68,94,100,2.35,RU,1686711240
381,ossora,59.2353,163.0719,11.19,55,100,3.48,RU,1686711240
382,sao domingos,-13.3983,-46.3183,21.39,47,31,2.86,BR,1686711240
383,diapaga,12.0708,1.7889,26.48,72,44,3.58,BF,1686711241
384,port hardy,50.6996,-127.4199,13.1,62,40,5.66,CA,1686710644
385,ust-nera,64.5667,143.2,9.79,68,100,1.91,RU,1686711242
386,charlestown,-32.95,151.6667,18.39,54,0,1.79,AU,1686711242
387,vanimo,-2.6741,141.3028,29.37,70,88,2.01,PG,1686710724
388,gambela,8.25,34.5833,21.15,94,100,1.54,ET,1686711243
389,ndele,8.4109,20.6473,20.98,97,100,1.63,CF,1686711243
390,broome,42.2506,-75.833,17.34,70,80,1.39,US,1686710659
391,murwillumbah,-28.3167,153.4,25.07,43,0,5.14,AU,1686711001
392,makakilo city,21.3469,-158.0858,28.18,67,75,7.72,US,1686711245
393,milkovo,54.7167,158.6167,23.68,44,13,0.86,RU,1686711245
394,ponta pora,-22.5361,-55.7256,5.23,89,95,2.3,BR,1686711245
395,lamu,-2.2717,40.902,24.12,81,12,4.43,KE,1686711246
396,umm lajj,25.0213,37.2685,30.06,62,0,2.2,SA,1686711246
397,cancun,21.1743,-86.8466,28.92,79,0,5.17,MX,1686711214
398,upernavik,72.7868,-56.1549,-1.09,87,98,2.18,GL,1686711247
399,dingle,10.9995,122.6711,30.87,69,98,1.98,PH,1686711249
400,kondrovo,54.8064,35.9278,11.27,84,12,2.05,RU,1686711249
401,kupang,-10.1667,123.5833,30.32,51,20,10.8,ID,1686711250
402,saint-pierre,-21.3393,55.4781,21.98,64,20,2.57,RE,1686711089
403,kirksville,40.1948,-92.5833,21.98,57,0,2.06,US,1686711251
404,saint-augustin,51.226,-58.6502,7.01,81,8,3.65,CA,1686711252
405,pell city,33.5862,-86.2861,22.78,89,20,1.54,US,1686711252
406,dawlatabad,36.4141,64.9053,32.79,12,0,0.83,AF,1686711253
407,zhezkazgan,47.8043,67.7144,17.99,42,0,10.0,KZ,1686711253
408,anadyr,64.75,177.4833,6.28,52,75,15.65,RU,1686711073
409,saint george,37.1041,-113.5841,30.33,15,0,4.63,US,1686711003
410,san patricio,28.017,-97.5169,28.81,84,12,7.47,US,1686711254
411,sokoni,-6.4333,39.55,25.84,68,3,3.46,TZ,1686711255
412,edd,13.9297,41.6925,33.01,39,100,2.04,ER,1686711255
413,omboue,-1.5746,9.2618,22.77,96,24,2.59,GA,1686711256
414,citta di castello,43.4691,12.2305,17.08,94,100,0.79,IT,1686711256
415,tire,38.0888,27.7351,17.41,84,0,1.41,TR,1686711256
416,gat,31.61,34.7642,23.55,76,1,2.67,IL,1686710706
417,betioky,-23.7167,44.3833,14.04,85,0,1.6,MG,1686711257
418,sol-iletsk,51.1631,54.9918,18.53,43,97,7.44,RU,1686711258
419,saint-marc,19.1082,-72.6938,28.6,76,26,1.86,HT,1686711258
420,goreloye,52.937,41.5043,12.87,94,100,5.03,RU,1686711259
421,foz do iguacu,-25.5478,-54.5881,9.64,100,100,3.09,BR,1686711010
422,arys,42.4252,68.795,31.19,23,0,1.96,KZ,1686711259
423,rapid valley,44.0625,-103.1463,20.11,56,0,2.57,US,1686711260
424,tessalit,20.1986,1.0114,31.86,32,82,7.38,ML,1686711260
425,coarnele caprei,47.3833,27.1,15.2,89,60,1.76,RO,1686711261
426,gizo,-8.103,156.8419,29.09,77,60,6.64,SB,1686711261
427,taksimo,56.3444,114.8794,19.48,31,3,0.54,RU,1686711262
428,sakakah,29.9697,40.2064,25.76,29,0,2.16,SA,1686711262
429,olafsvik,64.8945,-23.7142,8.37,81,52,3.08,IS,1686711262
430,cabedelo,-6.9811,-34.8339,24.37,85,49,4.72,BR,1686711263
431,flin flon,54.7682,-101.865,15.98,49,52,3.64,CA,1686711264
432,ilinskiy,55.619,38.1182,14.19,82,0,2.0,RU,1686711264
433,pilar,-9.5972,-35.9567,22.96,93,11,0.8,BR,1686711265
434,avera,33.194,-82.5271,21.73,60,91,2.34,US,1686710683
435,changde,29.0464,111.6783,31.62,57,100,1.11,CN,1686711265
436,taber,49.8167,-112.1518,27.01,37,0,7.2,CA,1686711266
437,namtsy,62.7161,129.6658,9.11,74,100,4.61,RU,1686711266
438,san quintin,30.4833,-115.95,16.39,85,7,5.51,MX,1686711267
439,eirunepe,-6.6603,-69.8736,20.38,96,100,2.71,BR,1686711267
440,nantucket,41.2835,-70.0995,18.08,88,100,4.63,US,1686710721
441,aleksandrovskoye,44.7142,43.0008,18.44,94,100,2.12,RU,1686711268
442,amboise,47.4125,0.9827,12.16,86,2,3.44,FR,1686711268
443,anloga,5.7947,0.8973,26.52,75,100,6.15,GH,1686711269
444,somerset,40.5668,-74.5496,22.28,71,0,0.45,US,1686711004
445,villa rica,33.7321,-84.9191,22.41,87,80,0.94,US,1686711034
446,medina del campo,41.3124,-4.9141,13.73,81,18,2.16,ES,1686711270
447,balkanabat,39.5108,54.3671,33.31,9,0,3.35,TM,1686711271
448,flinders,-34.5833,150.8552,17.32,51,0,4.92,AU,1686710741
449,vad,55.5301,44.2114,10.81,88,100,2.13,RU,1686711272
450,zhangye,38.9342,100.4517,28.2,13,100,1.69,CN,1686711272
451,nizwa,22.9333,57.5333,36.5,16,100,2.55,OM,1686711272
452,topeka,39.0483,-95.678,23.21,64,0,0.0,US,1686711273
453,jieshi,22.8134,115.8257,26.19,86,100,1.93,CN,1686711273
454,jalu,29.0331,21.5482,22.58,62,0,2.92,LY,1686711274
455,amazar,53.858,120.875,19.48,30,6,1.81,RU,1686711274
456,port blair,11.6667,92.75,25.02,94,100,4.12,IN,1686711275
457,pandan,14.0453,124.1694,31.58,66,100,1.33,PH,1686711275
458,salinopolis,-0.6136,-47.3561,26.09,86,80,5.05,BR,1686711275
459,whitianga,-36.8333,175.7,12.72,55,1,1.51,NZ,1686711256
460,azanka,58.0401,64.7893,18.21,55,53,3.71,RU,1686711276
461,port lincoln,-34.7333,135.8667,16.82,68,24,8.67,AU,1686711277
462,ballina,-28.8667,153.5667,23.21,36,0,4.07,AU,1686711277
463,resistencia,-27.4606,-58.9839,8.38,84,0,3.09,AR,1686711010
464,conway,35.0887,-92.4421,24.89,30,100,1.54,US,1686711025
465,huilong,31.8111,121.655,26.0,58,3,2.84,CN,1686711279
466,kulhudhuffushi,6.6221,73.07,28.85,79,100,6.87,MV,1686711279
467,lima,-12.0432,-77.0282,20.14,81,100,7.2,PE,1686711047
468,chengde,40.9725,117.9361,32.13,24,46,0.34,CN,1686711280
469,copiapo,-27.3667,-70.3333,7.83,68,0,0.91,CL,1686711280
470,leh,34.1667,77.5833,11.51,53,38,1.68,IN,1686711090
471,kununurra,-15.7667,128.7333,29.99,25,11,5.14,AU,1686711281
472,oussouye,12.485,-16.5469,26.1,84,94,3.35,SN,1686711282
473,kudat,6.8837,116.8477,30.96,74,20,2.06,MY,1686711282
474,gladstone,-23.85,151.25,28.77,34,5,2.57,AU,1686711283
475,san francisco del mar,16.2333,-94.65,30.33,76,61,2.53,MX,1686711283
476,gerash,27.6652,54.1371,25.08,18,16,0.54,IR,1686711283
477,naze,28.3667,129.4833,26.51,80,96,3.22,JP,1686710706
478,porto novo,6.4965,2.6036,26.9,82,99,2.77,BJ,1686711284
479,faro,37.0194,-7.9322,18.88,68,0,3.09,PT,1686711285
480,aljezur,37.3191,-8.8033,15.99,91,100,4.52,PT,1686711082
481,narok,-1.0783,35.8601,14.93,86,100,1.2,KE,1686711285
482,samarai,-10.6167,150.6667,27.25,76,96,6.19,PG,1686711286
483,tshikapa,-6.4167,20.8,22.05,80,14,0.88,CD,1686711286
484,nakambala,-15.8324,27.7799,14.53,39,1,0.74,ZM,1686711287
485,japura,-0.3167,102.35,29.57,69,75,1.63,ID,1686711287
486,boueni,-12.9025,45.0761,24.99,66,0,1.26,YT,1686711287
487,farafangana,-22.8167,47.8333,17.47,57,0,2.52,MG,1686711288
488,akdagmadeni,39.6603,35.8836,12.47,93,89,0.86,TR,1686711288
489,alofi,-19.0595,-169.9187,18.94,94,100,1.03,NU,1686711289
490,korfovskiy,48.2183,135.0564,19.7,81,100,3.8,RU,1686711289
491,mount gambier,-37.8333,140.7667,13.85,63,98,4.48,AU,1686711050
492,ati,13.2154,18.3353,28.06,55,100,1.93,TD,1686711290
493,half moon bay,37.4636,-122.4286,20.57,82,100,7.2,US,1686711265
494,bansang,13.4333,-14.65,28.26,72,99,3.8,GM,1686711291
495,vernon,50.2581,-119.2691,18.75,60,99,7.6,CA,1686711112
496,lemoore,36.3008,-119.7829,31.04,41,0,6.69,US,1686711292
497,doha,25.2867,51.5333,35.99,36,0,6.69,QA,1686711156
498,mangrol,21.1167,70.1167,28.69,84,100,12.58,IN,1686711293
499,homer,59.6425,-151.5483,12.94,58,75,4.63,US,1686711184
500,san sebastian,43.3128,-1.975,20.36,85,100,5.14,ES,1686711293
501,ventspils,57.3894,21.5606,6.96,100,0,1.54,LV,1686711294
502,eureka,40.8021,-124.1637,13.44,91,63,0.89,US,1686711294
503,ust-ilimsk,58.0006,102.6619,10.82,93,100,1.11,RU,1686711295
504,tyukhtet,56.5389,89.3011,11.63,46,62,4.7,RU,1686710710
505,dakar,14.6937,-17.4441,26.49,82,45,4.94,SN,1686711000
506,iranshahr,27.2025,60.6848,33.19,16,0,2.06,IR,1686711296
507,emerald,-23.5333,148.1667,24.63,42,1,2.33,AU,1686711297
508,coquimbo,-29.9533,-71.3436,9.85,87,0,1.03,CL,1686711197
509,yenotayevka,47.2456,47.0281,24.93,32,97,3.3,RU,1686711297
510,tahta,26.7693,31.5021,26.52,49,0,7.43,EG,1686711298
511,oktyabrskiy,54.4815,53.471,13.95,64,100,1.52,RU,1686711298
512,pacifica,37.6138,-122.4869,18.45,88,75,7.2,US,1686711299
513,nioro,13.35,-15.75,26.92,76,85,4.48,GM,1686711299
514,rawson,-43.3002,-65.1023,8.41,30,100,3.97,AR,1686711047
515,hurghada,27.2574,33.8129,30.02,51,0,6.17,EG,1686711300
516,abalak,58.1286,68.5944,16.96,56,51,4.39,RU,1686711300
517,moshupa,-24.7782,25.4155,7.0,43,0,2.6,BW,1686711301
518,larsnes,62.2028,5.5773,13.23,92,12,2.28,NO,1686711301
519,chapeco,-27.0964,-52.6183,8.39,98,100,2.18,BR,1686711301
520,placido de castro,-10.3353,-67.1856,12.92,84,100,2.74,BR,1686711302
521,ellsworth,44.5434,-68.4195,15.63,94,100,1.54,US,1686711303
522,angoram,-4.0625,144.0661,29.85,68,99,0.14,PG,1686711303
523,calatayud,41.3535,-1.6432,15.09,84,20,2.07,ES,1686711303
524,tamiahua,21.2667,-97.45,27.09,92,0,3.81,MX,1686711304
525,caravelas,-17.7125,-39.2481,22.64,86,0,2.61,BR,1686711304
526,saint anthony,45.0205,-93.218,23.94,46,40,2.06,US,1686711217
527,kushima,31.4583,131.2333,26.17,74,98,2.71,JP,1686711305
528,mabaruma,8.2,-59.7833,23.93,94,60,1.4,GY,1686711305
529,haines junction,60.7522,-137.5108,12.97,35,57,6.69,CA,1686711306
530,quatre cocos,-20.2078,57.7625,22.27,82,23,2.8,MU,1686711306
531,aklavik,68.2191,-135.0107,16.41,48,99,3.84,CA,1686711307
532,abeche,13.8292,20.8324,26.0,62,100,2.88,TD,1686711307
533,kembe,4.6228,21.8865,19.75,98,78,0.54,CF,1686711308
534,laurinburg,34.7741,-79.4628,22.64,70,0,2.06,US,1686711308
535,jablah,35.3614,35.9256,20.16,77,75,1.54,SY,1686711308
536,horki,54.2861,30.9842,12.35,87,98,3.38,BY,1686711309
537,bjerkvik,68.5597,17.5189,7.22,87,93,2.68,NO,1686711309
538,helena,46.5927,-112.0361,22.55,56,0,4.63,US,1686711310
539,irbit,57.6705,63.071,16.97,58,89,4.65,RU,1686711135
540,keflavik,64.0049,-22.5624,7.24,93,0,3.09,IS,1686711311
541,mocuba,-16.8392,36.9856,16.89,46,0,1.95,MZ,1686711311
542,erenhot,43.6475,111.9767,31.36,12,72,5.38,CN,1686711311
543,cuyo,10.8525,121.0086,28.97,74,87,2.73,PH,1686711312
544,yatou,37.15,122.3833,23.86,51,6,2.8,CN,1686711312
545,senanga,-16.1167,23.2667,10.62,44,0,2.31,ZM,1686711313
546,sao joao da barra,-21.6403,-41.0511,21.96,89,14,0.85,BR,1686711313
547,aitape,-3.1374,142.3475,28.6,72,98,1.87,PG,1686711314
548,marzuq,14.4,46.4667,26.63,44,79,2.56,YE,1686711314
549,minggang,32.4586,114.0486,33.16,30,88,1.79,CN,1686711314
550,cody,44.5263,-109.0565,19.4,66,75,2.57,US,1686711315
551,berlevag,70.8578,29.0864,7.0,76,100,7.72,NO,1686711315
552,blacksburg,37.2296,-80.4139,17.09,74,0,1.54,US,1686711098
553,tabriz,38.08,46.2919,21.7,46,40,2.06,IR,1686711316
554,port-gentil,-0.7193,8.7815,24.53,88,32,5.76,GA,1686711317
555,paciran,-6.8767,112.3761,29.05,65,43,2.86,ID,1686711318
556,poya,-21.35,165.15,25.33,51,1,3.11,NC,1686711318
557,san pedro buenavista,16.0833,-93.1167,24.73,88,75,1.74,MX,1686711319
558,bambanglipuro,-7.95,110.2833,28.11,69,82,5.73,ID,1686711319
559,san javier,37.8063,-0.8374,22.08,71,0,3.6,ES,1686711319
560,arman,59.7,150.1667,12.79,79,65,2.59,RU,1686711320
561,klyuchi,52.2667,79.1667,14.56,53,0,3.96,RU,1686711320
